txid,bookingdate,issuercountrycode,txvariantcode,bin,amount,currencycode,shoppercountrycode,shopperinteraction,simple_journal,cardverificationcodesupplied,cvcresponsecode,creationdate,accountcode,mail_id,ip_id,card_id
3520,2015-07-19 23:17:37,US,visasignature,431307,149900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-19 23:17:35,MexicoAccount,email38234,ip83337,card215436
3521,2015-07-19 23:18:15,MX,visadebit,491566,153315,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-19 23:18:14,MexicoAccount,email167288,ip112507,card153166
3522,2015-07-19 23:18:16,US,visasignature,431307,149900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-19 23:18:16,MexicoAccount,email38234,ip83337,card131576
3523,2015-07-19 23:19:15,US,visasignature,431307,149900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-19 23:19:15,MexicoAccount,email38234,ip83337,card142185
3524,2015-07-19 23:19:53,US,visaclassic,430023,149900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-19 23:19:53,MexicoAccount,email38234,ip83337,card48057
3525,2015-07-19 23:20:52,US,visaclassic,430023,149900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-19 23:20:52,MexicoAccount,email38234,ip83337,card241566
3526,2015-07-19 23:21:24,US,visaclassic,430023,149900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-19 23:21:24,MexicoAccount,email38234,ip83337,card68106
3527,2015-07-19 23:21:57,US,visaclassic,430023,149900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-19 23:21:57,MexicoAccount,email38234,ip83337,card18930
3528,2015-07-19 23:23:24,US,mccredit,526224,149900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-19 23:23:24,MexicoAccount,email38234,ip83337,card87116
3529,2015-07-19 23:23:35,MX,visadebit,402766,31900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-19 23:23:34,MexicoAccount,email68725,ip75898,card93455
3530,2015-07-19 23:23:59,US,mccredit,526224,149900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-19 23:23:59,MexicoAccount,email38234,ip83337,card154763
3531,2015-07-19 23:24:32,US,mccredit,526224,149900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-19 23:24:32,MexicoAccount,email38234,ip83337,card2820
3532,2015-07-19 23:25:32,US,mccredit,526224,149900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-19 23:25:32,MexicoAccount,email38234,ip83337,card7552
3533,2015-07-19 23:26:43,US,visadebit,434258,149900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-19 23:26:43,MexicoAccount,email38234,ip83337,card152451
3534,2015-07-19 23:27:22,US,visadebit,434258,149900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-19 23:27:21,MexicoAccount,email38234,ip83337,card5680
3535,2015-07-19 23:32:27,US,visadebit,434258,149900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-19 23:32:27,MexicoAccount,email38234,ip83337,card48506
3536,2015-07-19 23:33:14,US,visadebit,434258,149900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-19 23:33:14,MexicoAccount,email38234,ip83337,card167983
3537,2015-07-19 23:34:24,US,visadebit,434258,149900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-19 23:34:24,MexicoAccount,email38234,ip83337,card199674
3538,2015-07-19 23:39:14,US,visadebit,474476,149900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-19 23:39:14,MexicoAccount,email38234,ip83337,card33999
3539,2015-07-19 23:42:55,US,mccredit,546616,29900,MXN,US,Ecommerce,Refused,TRUE,0,2015-07-19 23:42:54,MexicoAccount,email105730,ip6239,card262967
3540,2015-07-19 23:49:35,US,mccredit,546616,29900,MXN,US,Ecommerce,Refused,TRUE,0,2015-07-19 23:49:34,MexicoAccount,email105730,ip6239,card186361
3541,2015-07-19 23:50:53,US,mccredit,546616,29900,MXN,US,Ecommerce,Refused,TRUE,0,2015-07-19 23:50:53,MexicoAccount,email105730,ip6239,card251533
3542,2015-07-19 23:54:15,MX,mcdebit,525678,135830,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-19 23:54:14,MexicoAccount,email282888,ip69934,card107842
3543,2015-07-19 23:58:41,MX,visadebit,491566,153315,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-19 23:58:40,MexicoAccount,email167288,ip112507,card153166
3544,2015-07-19 23:59:42,MX,visadebit,491566,153315,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-19 23:59:41,MexicoAccount,email167288,ip112507,card153166
3545,2015-07-20 00:23:11,US,visadebit,481582,34900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 00:23:11,MexicoAccount,email94137,ip110751,card230941
3546,2015-07-20 00:24:12,US,visadebit,481582,34900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 00:24:12,MexicoAccount,email94137,ip110751,card70546
3547,2015-07-20 00:26:43,MX,mccredit,549138,74900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 00:26:42,MexicoAccount,email307992,ip70161,card94316
3549,2015-07-20 00:30:37,MX,mccredit,549138,74900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 00:30:37,MexicoAccount,email307992,ip70161,card94316
3550,2015-07-20 00:36:50,MX,mccredit,522174,74900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 00:36:49,MexicoAccount,email307992,ip70161,card175978
3551,2015-07-20 00:37:45,MX,visadebit,415231,39900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 00:37:44,MexicoAccount,email167197,ip78665,card122622
3552,2015-07-20 00:38:49,MX,visadebit,415231,110415,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 00:38:48,MexicoAccount,email79590,ip71617,card122220
3553,2015-07-20 00:39:53,MX,visadebit,415231,110415,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 00:39:52,MexicoAccount,email79590,ip71617,card122220
3554,2015-07-20 00:40:33,MX,visadebit,415231,39900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 00:40:32,MexicoAccount,email167197,ip78665,card122622
3555,2015-07-20 00:42:50,MX,visadebit,415231,110415,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 00:42:49,MexicoAccount,email79590,ip71617,card122220
3556,2015-07-20 01:37:27,MX,visaclassic,426807,34900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 01:37:25,MexicoAccount,email264344,ip61348,card206427
3557,2015-07-20 01:38:04,MX,visaclassic,426807,34900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 01:38:03,MexicoAccount,email264344,ip61348,card52741
3558,2015-07-20 01:38:40,MX,visaclassic,426807,34900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 01:38:40,MexicoAccount,email264344,ip61348,card75427
3559,2015-07-20 01:39:19,MX,visaclassic,426807,34900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 01:39:19,MexicoAccount,email264344,ip61348,card184103
3561,2015-07-20 01:56:18,MX,visadebit,491566,153315,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 01:56:17,MexicoAccount,email51863,ip112507,card153166
3562,2015-07-20 01:57:34,MX,mccredit,535875,287800,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 01:57:32,MexicoAccount,email91032,ip66809,card3340
3563,2015-07-20 02:07:28,MX,visaclassic,417849,39900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 02:07:26,MexicoAccount,email184971,ip71404,card99542
3564,2015-07-20 02:08:57,MX,visaclassic,417849,39900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 02:08:56,MexicoAccount,email184971,ip71404,card99542
3565,2015-07-20 02:21:22,MX,visadebit,491566,153315,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 02:21:21,MexicoAccount,email51863,ip112507,card153166
3566,2015-07-20 02:28:56,US,mccredit,546616,129900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 02:28:56,MexicoAccount,email59415,ip113525,card161201
3567,2015-07-20 02:30:01,US,mccredit,546616,129900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 02:30:01,MexicoAccount,email59415,ip113525,card85011
3568,2015-07-20 02:35:50,US,mccredit,546616,39900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 02:35:50,MexicoAccount,email59415,ip113525,card217961
3569,2015-07-20 02:37:08,US,mccredit,546616,39900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 02:37:08,MexicoAccount,email59415,ip113525,card161201
3570,2015-07-20 02:43:44,MX,visadebit,491566,169900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 02:43:43,MexicoAccount,email172990,ip83885,card48217
3571,2015-07-20 03:11:21,MX,visadebit,415231,76900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 03:11:20,MexicoAccount,email241939,ip77137,card38800
3572,2015-07-20 03:56:08,MX,mccredit,520416,129900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 03:56:08,MexicoAccount,email300949,ip112134,card121784
3573,2015-07-20 04:02:42,MX,visagold,425981,409700,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 04:02:41,MexicoAccount,email214980,ip113361,card77085
3574,2015-07-20 04:24:57,MX,visaclassic,493172,118915,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 04:24:57,MexicoAccount,email107981,ip78920,card50350
3575,2015-07-20 04:47:58,US,visaclassic,414720,95900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 04:47:58,MexicoAccount,email277487,ip64485,card88637
3576,2015-07-20 04:50:33,MX,visaplatinum,491573,95900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 04:50:33,MexicoAccount,email277487,ip64485,card241075
3577,2015-07-20 04:52:11,US,visaclassic,402402,95900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 04:52:11,MexicoAccount,email277487,ip64485,card137298
3578,2015-07-20 04:53:03,US,visadebit,402480,95900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 04:53:03,MexicoAccount,email277487,ip64485,card187105
3579,2015-07-20 04:53:51,NA,visa,431778,95900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 04:53:51,MexicoAccount,email277487,ip64485,card80664
3580,2015-07-20 05:20:46,CL,mccredit,542320,59900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 05:20:46,MexicoAccount,email167273,ip110825,card200289
3581,2015-07-20 05:21:12,MX,visadebit,402766,149900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 05:21:08,MexicoAccount,email278937,ip35917,card78014
3585,2015-07-20 05:27:17,MX,mccredit,522174,74900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 05:27:15,MexicoAccount,email307992,ip70161,card175978
3586,2015-07-20 05:31:16,MX,visadebit,409851,314415,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 05:31:15,MexicoAccount,email110518,ip82474,card243532
3587,2015-07-20 05:33:00,MX,visadebit,409851,314415,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 05:32:59,MexicoAccount,email110518,ip82474,card243532
3591,2015-07-20 05:41:43,MX,visadebit,409851,314415,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 05:41:42,MexicoAccount,email110518,ip82474,card243532
3592,2015-07-20 06:05:57,MX,visadebit,491566,139900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 06:05:56,MexicoAccount,email273920,ip70431,card106689
3594,2015-07-20 06:17:49,US,visadebit,467010,109900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 06:17:49,MexicoAccount,email25126,ip66359,card96202
3595,2015-07-20 06:18:12,US,visadebit,467010,109900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 06:18:12,MexicoAccount,email25126,ip66359,card97
3596,2015-07-20 06:18:54,NA,visa,476684,109900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 06:18:54,MexicoAccount,email25126,ip66359,card45324
3597,2015-07-20 06:19:23,US,mccredit,546616,109900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 06:19:23,MexicoAccount,email25126,ip66359,card243258
3598,2015-07-20 06:24:30,MX,visadebit,409851,55900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 06:24:29,MexicoAccount,email305417,ip69212,card171972
3600,2015-07-20 06:45:28,MX,visadebit,402766,95900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 06:45:27,MexicoAccount,email231448,ip68341,card108930
3601,2015-07-20 06:47:35,MX,mccredit,547046,123890,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 06:47:34,MexicoAccount,email305417,ip69212,card23978
3602,2015-07-20 06:56:15,MX,visagold,455255,625500,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 06:56:15,MexicoAccount,email126478,ip80937,card14937
3603,2015-07-20 07:04:26,MX,mccredit,547046,554700,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 07:04:25,MexicoAccount,email254268,ip111998,card217997
3604,2015-07-20 07:18:37,MX,visaclassic,426012,123890,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 07:18:35,MexicoAccount,email305417,ip69212,card201361
3605,2015-07-20 07:20:19,MX,visaclassic,426012,123890,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 07:20:16,MexicoAccount,email305417,ip69212,card201361
3606,2015-07-20 07:22:35,MX,mccredit,547146,123890,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 07:22:35,MexicoAccount,email305417,ip69212,card43228
3607,2015-07-20 07:23:51,MX,mccredit,547046,119900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 07:23:50,MexicoAccount,email93111,ip76892,card150505
3608,2015-07-20 08:47:32,US,mccredit,546616,59900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 08:47:31,MexicoAccount,email49009,ip83108,card121828
3609,2015-07-20 09:07:48,US,mccredit,546616,99900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 09:07:47,MexicoAccount,email305352,ip83108,card60706
3610,2015-07-20 09:09:05,US,mccredit,546616,99900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 09:09:05,MexicoAccount,email305352,ip83108,card258007
3611,2015-07-20 10:41:51,US,visaclassic,446542,169900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 10:41:51,MexicoAccount,email110293,ip60697,card234609
3612,2015-07-20 10:42:43,PH,visadebit,489012,169900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 10:42:43,MexicoAccount,email110293,ip60697,card171579
3613,2015-07-20 10:43:28,US,visadebit,419748,169900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 10:43:28,MexicoAccount,email110293,ip60697,card52781
3614,2015-07-20 10:44:49,MX,visadebit,415231,80400,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 10:44:48,MexicoAccount,email167306,ip113585,card40519
3615,2015-07-20 10:48:12,MX,visadebit,415231,80400,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 10:48:11,MexicoAccount,email167306,ip113585,card40519
3621,2015-07-20 16:18:41,US,visadebit,434256,44900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 16:18:40,MexicoAccount,email72552,ip65885,card254611
3622,2015-07-20 16:19:23,US,visadebit,434256,44900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 16:19:23,MexicoAccount,email72552,ip65885,card231595
3623,2015-07-20 16:20:21,MX,mccredit,533609,44900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 16:20:21,MexicoAccount,email72552,ip65885,card49772
3624,2015-07-20 16:21:09,MX,mccredit,549138,223900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 16:21:09,MexicoAccount,email37035,ip80659,card170641
3625,2015-07-20 16:22:30,MX,visaclassic,405306,223900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 16:22:30,MexicoAccount,email37035,ip80659,card212271
3626,2015-07-20 16:24:02,MX,visaclassic,405306,223900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 16:24:02,MexicoAccount,email37035,ip80659,card212271
3627,2015-07-20 16:26:53,MX,mccredit,528843,223900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 16:26:53,MexicoAccount,email37035,ip80659,card100743
3628,2015-07-20 16:28:47,MX,mccredit,528843,223900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 16:28:47,MexicoAccount,email37035,ip80659,card100743
3629,2015-07-20 16:31:21,MX,visaclassic,405306,223900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 16:31:21,MexicoAccount,email37035,ip80659,card212271
3630,2015-07-20 16:36:16,MX,mccredit,549138,223900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 16:36:16,MexicoAccount,email37035,ip80659,card170641
3631,2015-07-20 16:50:51,US,visaclassic,414720,64900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 16:50:51,MexicoAccount,email231650,ip60834,card252359
3632,2015-07-20 16:51:56,US,visaclassic,414720,64900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 16:51:56,MexicoAccount,email231650,ip60834,card108957
3633,2015-07-20 16:59:04,MX,visaclassic,426807,699900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 16:59:03,MexicoAccount,email105992,ip82843,card164445
3634,2015-07-20 17:00:43,MX,visaclassic,426807,699900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 17:00:42,MexicoAccount,email105992,ip82843,card164445
3637,2015-07-20 18:29:45,MX,visadebit,491566,335650,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 18:29:43,MexicoAccount,email96620,ip64556,card257464
3638,2015-07-20 18:48:27,MX,visaclassic,455545,109900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 18:48:27,MexicoAccount,email255003,ip63009,card13973
3639,2015-07-20 19:17:52,MX,visagold,493173,200300,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 19:17:51,MexicoAccount,email119646,ip113940,card88978
3640,2015-07-20 19:28:13,MX,visadebit,491344,554700,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 19:28:12,MexicoAccount,email51842,ip111998,card74807
3641,2015-07-20 19:28:14,MX,visadebit,415231,288830,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 19:28:13,MexicoAccount,email58182,ip65500,card31678
3642,2015-07-20 19:59:46,MX,visaplatinum,477214,224100,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 19:59:45,MexicoAccount,email259767,ip84934,card88683
3643,2015-07-20 20:01:27,MX,visaplatinum,477214,224100,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 20:01:27,MexicoAccount,email259767,ip84934,card88683
3644,2015-07-20 20:02:51,MX,visaplatinum,477214,224100,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 20:02:51,MexicoAccount,email259767,ip84934,card88683
3645,2015-07-20 20:04:31,MX,visadebit,415231,63665,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 20:04:29,MexicoAccount,email253070,ip66045,card154750
3646,2015-07-20 20:06:26,MX,visadebit,415231,63665,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 20:06:25,MexicoAccount,email253070,ip66045,card154750
3647,2015-07-20 20:06:58,MX,visaclassic,455500,118915,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 20:06:57,MexicoAccount,email100409,ip113602,card237577
3648,2015-07-20 20:07:56,MX,visaclassic,455500,118915,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 20:07:55,MexicoAccount,email100409,ip113602,card237577
3649,2015-07-20 20:09:12,MX,visaclassic,455500,118915,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 20:09:11,MexicoAccount,email100409,ip113602,card237577
3650,2015-07-20 20:14:15,MX,visaclassic,455500,118915,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 20:14:14,MexicoAccount,email100409,ip113602,card237577
3651,2015-07-20 20:15:23,MX,visadebit,415231,139900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 20:15:22,MexicoAccount,email58182,ip65500,card31678
3652,2015-07-20 20:16:29,MX,visadebit,415231,139900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 20:16:28,MexicoAccount,email58182,ip65500,card31678
3655,2015-07-20 20:40:47,US,visadebit,464872,215900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 20:40:47,MexicoAccount,email56133,ip78890,card152367
3656,2015-07-20 20:45:59,MX,mccredit,547046,23920,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 20:45:58,MexicoAccount,email210315,ip77540,card130210
3657,2015-07-20 20:48:46,CA,visa,450003,215900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 20:48:46,MexicoAccount,email56133,ip79217,card157629
3658,2015-07-20 20:49:15,CA,visa,450003,215900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 20:49:15,MexicoAccount,email56133,ip79217,card29084
3659,2015-07-20 20:49:44,CA,visa,450003,215900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 20:49:44,MexicoAccount,email56133,ip79217,card219216
3660,2015-07-20 20:51:51,CA,visa,450003,139900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 20:51:51,MexicoAccount,email56133,ip79217,card100636
3661,2015-07-20 20:52:14,CA,visa,450003,139900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 20:52:14,MexicoAccount,email56133,ip79217,card229145
3662,2015-07-20 21:07:37,MX,visadebit,491566,249900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 21:07:36,MexicoAccount,email292707,ip78703,card237291
3663,2015-07-20 21:08:43,MX,visadebit,491566,249900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 21:08:43,MexicoAccount,email292707,ip78703,card237291
3667,2015-07-20 21:32:25,MX,visaplatinum,410181,337700,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 21:32:24,MexicoAccount,email316674,ip69053,card57585
3668,2015-07-20 21:44:59,US,visaclassic,464018,149900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 21:44:58,MexicoAccount,email14491,ip67462,card39590
3669,2015-07-20 21:46:12,BR,visaclassic,498440,149900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 21:46:12,MexicoAccount,email14491,ip67462,card56086
3671,2015-07-20 21:47:06,BR,visaclassic,409602,149900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 21:47:06,MexicoAccount,email14491,ip67462,card113631
3672,2015-07-20 22:06:38,MX,visaclassic,455500,169900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 22:06:37,MexicoAccount,email307889,ip67685,card90974
3674,2015-07-20 22:07:22,MX,visaclassic,454057,169900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 22:07:21,MexicoAccount,email307889,ip67685,card11192
3676,2015-07-20 22:08:46,MX,mccredit,547146,169900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 22:08:45,MexicoAccount,email307889,ip67685,card129818
3677,2015-07-20 22:10:17,MX,mccredit,557907,169900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 22:10:17,MexicoAccount,email307889,ip67685,card105647
3678,2015-07-20 22:15:49,MX,visaclassic,418094,679745,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 22:15:46,MexicoAccount,email269742,ip69962,card74576
3679,2015-07-20 22:22:49,MX,visadebit,415231,22400,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 22:22:48,MexicoAccount,email29586,ip80283,card252323
3680,2015-07-20 22:24:12,MX,visadebit,415231,22400,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 22:24:11,MexicoAccount,email29586,ip80283,card252323
3681,2015-07-20 22:46:22,MX,mccredit,535875,107900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 22:46:19,MexicoAccount,email107506,ip61450,card193935
3682,2015-07-20 22:46:45,MX,visadebit,415231,174800,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 22:46:44,MexicoAccount,email126701,ip41803,card170585
3683,2015-07-20 22:50:41,MX,mccredit,557920,109800,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 22:50:41,MexicoAccount,email198983,ip113057,card117884
3684,2015-07-20 22:53:22,MX,mccredit,557920,109800,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 22:53:22,MexicoAccount,email198983,ip113057,card117884
3685,2015-07-20 22:53:55,MX,mccredit,522174,74950,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 22:53:54,MexicoAccount,email252207,ip65049,card32921
3686,2015-07-20 23:07:14,MX,visagold,455255,679745,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 23:07:13,MexicoAccount,email289726,ip69962,card250042
3687,2015-07-20 23:08:49,MX,visaclassic,418094,679745,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 23:08:47,MexicoAccount,email289726,ip69962,card74576
3688,2015-07-20 23:23:00,NA,mc,559209,299800,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 23:22:59,MexicoAccount,email337268,ip65753,card89283
3689,2015-07-20 23:24:38,NA,mc,559209,299800,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 23:24:37,MexicoAccount,email337268,ip65753,card120993
3691,2015-07-20 23:48:17,MX,visadebit,415231,59900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-20 23:48:17,MexicoAccount,email223358,ip70529,card58469
3695,2015-07-21 00:02:01,MX,visadebit,415231,246245,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-21 00:02:00,MexicoAccount,email346050,ip68679,card269458
3696,2015-07-21 00:06:33,MX,visaplatinum,493158,359540,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-21 00:06:32,MexicoAccount,email174489,ip61608,card122244
3698,2015-07-21 00:14:19,MX,mccredit,528851,159900,MXN,MX,Ecommerce,Refused,TRUE,0,2015-07-21 00:14:18,MexicoAccount,email85174,ip61627,card58565
